Query,RunNumber,ExecutionTime_ms,Configuration,IndexStrategy,DataSetSize
query_4,26,836.789,High Memory,composite_indexes,Large
query_4,27,836.789,High Memory,composite_indexes,Large
query_4,28,947.003,High Memory,composite_indexes,Large
query_4,29,868.487,High Memory,composite_indexes,Large
query_4,30,837.804,High Memory,composite_indexes,Large
query_5,1,1153.039,High Memory,composite_indexes,Large
query_5,2,1153.039,High Memory,composite_indexes,Large
query_5,3,1023.89,High Memory,composite_indexes,Large
query_5,4,1181.004,High Memory,composite_indexes,Large
query_5,5,1181.755,High Memory,composite_indexes,Large
query_5,6,1197.923,High Memory,composite_indexes,Large
query_5,7,1329.567,High Memory,composite_indexes,Large
query_5,8,1155.099,High Memory,composite_indexes,Large
query_5,9,1087.477,High Memory,composite_indexes,Large
query_5,10,1068.294,High Memory,composite_indexes,Large
query_5,11,1053.713,High Memory,composite_indexes,Large
query_5,12,1015.719,High Memory,composite_indexes,Large
query_5,13,1099.254,High Memory,composite_indexes,Large
query_5,14,1066.665,High Memory,composite_indexes,Large
query_5,15,1215.335,High Memory,composite_indexes,Large
query_5,16,1092.368,High Memory,composite_indexes,Large
query_5,17,1092.97,High Memory,composite_indexes,Large
query_5,18,1113.651,High Memory,composite_indexes,Large
query_5,19,1122.115,High Memory,composite_indexes,Large
query_5,20,1095.286,High Memory,composite_indexes,Large
query_5,21,1266.167,High Memory,composite_indexes,Large
query_5,22,1150.979,High Memory,composite_indexes,Large
query_5,23,1336.575,High Memory,composite_indexes,Large
query_5,24,1186.973,High Memory,composite_indexes,Large
query_5,25,1200.818,High Memory,composite_indexes,Large
query_5,26,1176.743,High Memory,composite_indexes,Large
query_5,27,1242.849,High Memory,composite_indexes,Large
query_5,28,1062.122,High Memory,composite_indexes,Large
query_5,29,1184.2,High Memory,composite_indexes,Large
query_5,30,1008.949,High Memory,composite_indexes,Large
query_6,1,1150.996,High Memory,composite_indexes,Large
query_6,2,987.412,High Memory,composite_indexes,Large
query_6,3,1198.396,High Memory,composite_indexes,Large
query_6,4,884.122,High Memory,composite_indexes,Large
query_6,5,1085.062,High Memory,composite_indexes,Large
query_6,6,858.799,High Memory,composite_indexes,Large
query_6,7,968.016,High Memory,composite_indexes,Large
query_6,8,884.825,High Memory,composite_indexes,Large
query_6,9,829.187,High Memory,composite_indexes,Large
query_6,10,1188.23,High Memory,composite_indexes,Large
query_6,11,917.018,High Memory,composite_indexes,Large
query_6,12,899.252,High Memory,composite_indexes,Large
query_6,13,1003.374,High Memory,composite_indexes,Large
query_6,14,850.074,High Memory,composite_indexes,Large
query_6,15,917.723,High Memory,composite_indexes,Large
query_6,16,885.297,High Memory,composite_indexes,Large
query_6,17,983.801,High Memory,composite_indexes,Large
query_6,18,1063.908,High Memory,composite_indexes,Large
query_6,19,892.275,High Memory,composite_indexes,Large
query_6,20,892.275,High Memory,composite_indexes,Large
query_6,21,932.327,High Memory,composite_indexes,Large
query_6,22,833.685,High Memory,composite_indexes,Large
query_6,23,768.378,High Memory,composite_indexes,Large
query_6,24,790.126,High Memory,composite_indexes,Large
query_6,25,813.687,High Memory,composite_indexes,Large
query_6,26,811.612,High Memory,composite_indexes,Large
query_6,27,813.951,High Memory,composite_indexes,Large
query_6,28,842.155,High Memory,composite_indexes,Large
query_6,29,819.807,High Memory,composite_indexes,Large
query_6,30,828.932,High Memory,composite_indexes,Large
query_7,1,619.187,High Memory,composite_indexes,Large
query_7,2,611.458,High Memory,composite_indexes,Large
query_7,3,630.89,High Memory,composite_indexes,Large
query_7,4,654.218,High Memory,composite_indexes,Large
query_7,5,610.731,High Memory,composite_indexes,Large
query_7,6,699.573,High Memory,composite_indexes,Large
query_7,7,812.899,High Memory,composite_indexes,Large
query_7,8,794.558,High Memory,composite_indexes,Large
query_7,9,714.828,High Memory,composite_indexes,Large
query_7,10,677.111,High Memory,composite_indexes,Large
query_7,11,646.967,High Memory,composite_indexes,Large
query_7,12,821.365,High Memory,composite_indexes,Large
query_7,13,663.395,High Memory,composite_indexes,Large
query_7,14,719.752,High Memory,composite_indexes,Large
query_7,15,618.484,High Memory,composite_indexes,Large
query_7,16,666.518,High Memory,composite_indexes,Large
query_7,17,699.113,High Memory,composite_indexes,Large
query_7,18,639.716,High Memory,composite_indexes,Large
query_7,19,676.064,High Memory,composite_indexes,Large
query_7,20,801.616,High Memory,composite_indexes,Large
query_7,21,628.721,High Memory,composite_indexes,Large
query_7,22,633.426,High Memory,composite_indexes,Large
query_7,23,616.584,High Memory,composite_indexes,Large
query_7,24,610.956,High Memory,composite_indexes,Large
query_7,25,614.051,High Memory,composite_indexes,Large
query_7,26,599.831,High Memory,composite_indexes,Large
query_7,27,619.982,High Memory,composite_indexes,Large
query_7,28,646.967,High Memory,composite_indexes,Large
query_7,29,630.378,High Memory,composite_indexes,Large
query_7,30,616.601,High Memory,composite_indexes,Large
query_1,1,2841.967,High Memory,partial_indexes,Large
query_1,2,2551.97,High Memory,partial_indexes,Large
query_1,3,2449.364,High Memory,partial_indexes,Large
query_1,4,3009.047,High Memory,partial_indexes,Large
query_1,5,2555.301,High Memory,partial_indexes,Large
query_1,6,2759.196,High Memory,partial_indexes,Large
query_1,7,3179.919,High Memory,partial_indexes,Large
query_1,8,2648.944,High Memory,partial_indexes,Large
query_1,9,2679.72,High Memory,partial_indexes,Large
query_1,10,2483.883,High Memory,partial_indexes,Large
query_1,11,2474.614,High Memory,partial_indexes,Large
query_1,12,2716.399,High Memory,partial_indexes,Large
query_1,13,3416.143,High Memory,partial_indexes,Large
query_1,14,3056.631,High Memory,partial_indexes,Large
query_1,15,3121.855,High Memory,partial_indexes,Large
query_1,16,2902.778,High Memory,partial_indexes,Large
query_1,17,3313.568,High Memory,partial_indexes,Large
query_1,18,2753.078,High Memory,partial_indexes,Large
query_1,19,2544.766,High Memory,partial_indexes,Large
query_1,20,2525.476,High Memory,partial_indexes,Large
query_1,21,2541.808,High Memory,partial_indexes,Large
query_1,22,2588.677,High Memory,partial_indexes,Large
query_1,23,2553.094,High Memory,partial_indexes,Large
query_1,24,2774.983,High Memory,partial_indexes,Large
query_1,25,2497.576,High Memory,partial_indexes,Large
query_1,26,2764.947,High Memory,partial_indexes,Large
query_1,27,2803.955,High Memory,partial_indexes,Large
query_1,28,2620.878,High Memory,partial_indexes,Large
query_1,29,2679.19,High Memory,partial_indexes,Large
query_1,30,2716.399,High Memory,partial_indexes,Large
query_2,1,141.426,High Memory,partial_indexes,Large
query_2,2,148.891,High Memory,partial_indexes,Large
query_2,3,133.117,High Memory,partial_indexes,Large
query_2,4,181.527,High Memory,partial_indexes,Large
query_2,5,146.252,High Memory,partial_indexes,Large
query_2,6,139.711,High Memory,partial_indexes,Large
query_2,7,165.871,High Memory,partial_indexes,Large
query_2,8,156.817,High Memory,partial_indexes,Large
query_2,9,176.049,High Memory,partial_indexes,Large
query_2,10,143.058,High Memory,partial_indexes,Large
query_2,11,138.429,High Memory,partial_indexes,Large
query_2,12,166.927,High Memory,partial_indexes,Large
query_2,13,130.317,High Memory,partial_indexes,Large
query_2,14,129.386,High Memory,partial_indexes,Large
query_2,15,149.944,High Memory,partial_indexes,Large
query_2,16,149.416,High Memory,partial_indexes,Large
query_2,17,140.986,High Memory,partial_indexes,Large
query_2,18,171.741,High Memory,partial_indexes,Large
query_2,19,131.392,High Memory,partial_indexes,Large
query_2,20,143.541,High Memory,partial_indexes,Large
query_2,21,147.468,High Memory,partial_indexes,Large
query_2,22,146.252,High Memory,partial_indexes,Large
query_2,23,180.393,High Memory,partial_indexes,Large
query_2,24,137.565,High Memory,partial_indexes,Large
query_2,25,141.338,High Memory,partial_indexes,Large
query_2,26,130.633,High Memory,partial_indexes,Large
query_2,27,164.267,High Memory,partial_indexes,Large
query_2,28,128.343,High Memory,partial_indexes,Large
query_2,29,150.132,High Memory,partial_indexes,Large
query_2,30,145.036,High Memory,partial_indexes,Large
query_3,1,161.633,High Memory,partial_indexes,Large
query_3,2,204.128,High Memory,partial_indexes,Large
query_3,3,190.395,High Memory,partial_indexes,Large
query_3,4,204.004,High Memory,partial_indexes,Large
query_3,5,187.227,High Memory,partial_indexes,Large
query_3,6,215.719,High Memory,partial_indexes,Large
query_3,7,188.937,High Memory,partial_indexes,Large
query_3,8,180.736,High Memory,partial_indexes,Large
query_3,9,172.697,High Memory,partial_indexes,Large
query_3,10,172.354,High Memory,partial_indexes,Large
query_3,11,177.928,High Memory,partial_indexes,Large
query_3,12,188.125,High Memory,partial_indexes,Large
query_3,13,184.706,High Memory,partial_indexes,Large
query_3,14,183.757,High Memory,partial_indexes,Large
query_3,15,177.216,High Memory,partial_indexes,Large
query_3,16,217.385,High Memory,partial_indexes,Large
query_3,17,165.666,High Memory,partial_indexes,Large
query_3,18,153.118,High Memory,partial_indexes,Large
query_3,19,150.711,High Memory,partial_indexes,Large
query_3,20,194.084,High Memory,partial_indexes,Large
query_3,21,165.096,High Memory,partial_indexes,Large
query_3,22,194.66,High Memory,partial_indexes,Large
query_3,23,208.148,High Memory,partial_indexes,Large
query_3,24,179.695,High Memory,partial_indexes,Large
query_3,25,185.655,High Memory,partial_indexes,Large
query_3,26,219.296,High Memory,partial_indexes,Large
query_3,27,184.706,High Memory,partial_indexes,Large
query_3,28,156.37,High Memory,partial_indexes,Large
query_3,29,190.7,High Memory,partial_indexes,Large
query_3,30,163.218,High Memory,partial_indexes,Large
query_4,1,1047.135,High Memory,partial_indexes,Large
query_4,2,974.689,High Memory,partial_indexes,Large
query_4,3,1005.281,High Memory,partial_indexes,Large
query_4,4,1061.514,High Memory,partial_indexes,Large
query_4,5,1154.692,High Memory,partial_indexes,Large
query_4,6,1116.908,High Memory,partial_indexes,Large
query_4,7,1049.946,High Memory,partial_indexes,Large
query_4,8,1049.946,High Memory,partial_indexes,Large
query_4,9,1037.939,High Memory,partial_indexes,Large
query_4,10,982.877,High Memory,partial_indexes,Large
query_4,11,996.668,High Memory,partial_indexes,Large
query_4,12,1021.812,High Memory,partial_indexes,Large
query_4,13,1091.304,High Memory,partial_indexes,Large
query_4,14,1115.447,High Memory,partial_indexes,Large
query_4,15,1105.482,High Memory,partial_indexes,Large
query_4,16,974.262,High Memory,partial_indexes,Large
query_4,17,1052.757,High Memory,partial_indexes,Large
query_4,18,940.787,High Memory,partial_indexes,Large
query_4,19,980.003,High Memory,partial_indexes,Large
query_4,20,1152.37,High Memory,partial_indexes,Large
query_4,21,1208.729,High Memory,partial_indexes,Large
query_4,22,1005.368,High Memory,partial_indexes,Large
query_4,23,970.999,High Memory,partial_indexes,Large
query_4,24,1016.83,High Memory,partial_indexes,Large
query_4,25,994.533,High Memory,partial_indexes,Large
query_4,26,959.618,High Memory,partial_indexes,Large
query_4,27,1179.115,High Memory,partial_indexes,Large
query_4,28,1153.005,High Memory,partial_indexes,Large
query_4,29,1142.187,High Memory,partial_indexes,Large
query_4,30,1083.759,High Memory,partial_indexes,Large
query_5,1,1184.262,High Memory,partial_indexes,Large
query_5,2,1184.262,High Memory,partial_indexes,Large
query_5,3,1099.99,High Memory,partial_indexes,Large
query_5,4,1067.607,High Memory,partial_indexes,Large
query_5,5,1215.277,High Memory,partial_indexes,Large
query_5,6,1106.396,High Memory,partial_indexes,Large
query_5,7,1101.792,High Memory,partial_indexes,Large
query_5,8,1123.218,High Memory,partial_indexes,Large
query_5,9,1161.616,High Memory,partial_indexes,Large
query_5,10,1212.597,High Memory,partial_indexes,Large
query_5,11,1276.032,High Memory,partial_indexes,Large
query_5,12,1133.806,High Memory,partial_indexes,Large
query_5,13,1084.013,High Memory,partial_indexes,Large
query_5,14,1101.653,High Memory,partial_indexes,Large
query_5,15,1086.751,High Memory,partial_indexes,Large
query_5,16,1183.859,High Memory,partial_indexes,Large
query_5,17,1280.287,High Memory,partial_indexes,Large
query_5,18,1276.105,High Memory,partial_indexes,Large
query_5,19,1184.664,High Memory,partial_indexes,Large
query_5,20,1106.339,High Memory,partial_indexes,Large
query_5,21,1052.697,High Memory,partial_indexes,Large
query_5,22,1045.934,High Memory,partial_indexes,Large
query_5,23,1029.445,High Memory,partial_indexes,Large
query_5,24,1243.921,High Memory,partial_indexes,Large
query_5,25,2092.186,High Memory,partial_indexes,Large
query_5,26,1704.608,High Memory,partial_indexes,Large
query_5,27,1487.475,High Memory,partial_indexes,Large
query_5,28,1368.111,High Memory,partial_indexes,Large
query_5,29,1387.331,High Memory,partial_indexes,Large
query_5,30,1366.511,High Memory,partial_indexes,Large
query_6,1,930.653,High Memory,partial_indexes,Large
query_6,2,1111.302,High Memory,partial_indexes,Large
query_6,3,904.851,High Memory,partial_indexes,Large
query_6,4,1044.46,High Memory,partial_indexes,Large
query_6,5,940.196,High Memory,partial_indexes,Large
query_6,6,1115.865,High Memory,partial_indexes,Large
query_6,7,1142.692,High Memory,partial_indexes,Large
query_6,8,897.887,High Memory,partial_indexes,Large
query_6,9,936.695,High Memory,partial_indexes,Large
query_6,10,946.081,High Memory,partial_indexes,Large
query_6,11,868.67,High Memory,partial_indexes,Large
query_6,12,1014.944,High Memory,partial_indexes,Large
query_6,13,1184.041,High Memory,partial_indexes,Large
query_6,14,914.926,High Memory,partial_indexes,Large
query_6,15,1182.148,High Memory,partial_indexes,Large
query_6,16,1125.107,High Memory,partial_indexes,Large
query_6,17,875.43,High Memory,partial_indexes,Large
query_6,18,904.407,High Memory,partial_indexes,Large
query_6,19,896.441,High Memory,partial_indexes,Large
query_6,20,1170.55,High Memory,partial_indexes,Large
query_6,21,1054.899,High Memory,partial_indexes,Large
query_6,22,1160.121,High Memory,partial_indexes,Large
query_6,23,898.609,High Memory,partial_indexes,Large
query_6,24,930.653,High Memory,partial_indexes,Large
query_6,25,909.052,High Memory,partial_indexes,Large
query_6,26,891.048,High Memory,partial_indexes,Large
query_6,27,835.327,High Memory,partial_indexes,Large
query_6,28,842.472,High Memory,partial_indexes,Large
query_6,29,834.92,High Memory,partial_indexes,Large
query_6,30,924.61,High Memory,partial_indexes,Large
query_7,1,697.831,High Memory,partial_indexes,Large
query_7,2,774.213,High Memory,partial_indexes,Large
query_7,3,714.079,High Memory,partial_indexes,Large
query_7,4,791.163,High Memory,partial_indexes,Large
query_7,5,926.364,High Memory,partial_indexes,Large
query_7,6,693.951,High Memory,partial_indexes,Large
query_7,7,870.526,High Memory,partial_indexes,Large
query_7,8,727.244,High Memory,partial_indexes,Large
query_7,9,834.282,High Memory,partial_indexes,Large
query_7,10,791.163,High Memory,partial_indexes,Large
query_7,11,959.193,High Memory,partial_indexes,Large
query_7,12,775.656,High Memory,partial_indexes,Large
query_7,13,788.902,High Memory,partial_indexes,Large
query_7,14,700.923,High Memory,partial_indexes,Large
query_7,15,927.1,High Memory,partial_indexes,Large
query_7,16,793.423,High Memory,partial_indexes,Large
query_7,17,646.991,High Memory,partial_indexes,Large
query_7,18,927.544,High Memory,partial_indexes,Large
query_7,19,896.888,High Memory,partial_indexes,Large
query_7,20,688.861,High Memory,partial_indexes,Large
query_7,21,851.679,High Memory,partial_indexes,Large
query_7,22,669.042,High Memory,partial_indexes,Large
query_7,23,677.196,High Memory,partial_indexes,Large
query_7,24,690.566,High Memory,partial_indexes,Large
query_7,25,822.017,High Memory,partial_indexes,Large
query_7,26,901.645,High Memory,partial_indexes,Large
query_7,27,846.52,High Memory,partial_indexes,Large
query_7,28,834.14,High Memory,partial_indexes,Large
query_7,29,923.555,High Memory,partial_indexes,Large
query_7,30,756.699,High Memory,partial_indexes,Large
query_1,1,3089.507,High Memory,expression_indexes,Large
query_1,2,3119.523,High Memory,expression_indexes,Large
query_1,3,2742.415,High Memory,expression_indexes,Large
query_1,4,2503.159,High Memory,expression_indexes,Large
query_1,5,3032.23,High Memory,expression_indexes,Large
query_1,6,3064.631,High Memory,expression_indexes,Large
query_1,7,3307.035,High Memory,expression_indexes,Large
query_1,8,3195.883,High Memory,expression_indexes,Large
query_1,9,3436.015,High Memory,expression_indexes,Large
query_1,10,3364.056,High Memory,expression_indexes,Large
query_1,11,3245.49,High Memory,expression_indexes,Large
query_1,12,3068.751,High Memory,expression_indexes,Large
query_1,13,2624.373,High Memory,expression_indexes,Large
query_1,14,3145.89,High Memory,expression_indexes,Large
query_1,15,2982.465,High Memory,expression_indexes,Large
query_1,16,3385.366,High Memory,expression_indexes,Large
query_1,17,3092.372,High Memory,expression_indexes,Large
query_1,18,3052.418,High Memory,expression_indexes,Large
query_1,19,3240.573,High Memory,expression_indexes,Large
query_1,20,3060.511,High Memory,expression_indexes,Large
query_1,21,2745.227,High Memory,expression_indexes,Large
query_1,22,3064.631,High Memory,expression_indexes,Large
query_1,23,2917.973,High Memory,expression_indexes,Large
query_1,24,2689.729,High Memory,expression_indexes,Large
query_1,25,2925.905,High Memory,expression_indexes,Large
query_1,26,2895.404,High Memory,expression_indexes,Large
query_1,27,2673.847,High Memory,expression_indexes,Large
query_1,28,3534.564,High Memory,expression_indexes,Large
query_1,29,2546.123,High Memory,expression_indexes,Large
query_1,30,2852.32,High Memory,expression_indexes,Large
query_2,1,134.961,High Memory,expression_indexes,Large
query_2,2,132.014,High Memory,expression_indexes,Large
query_2,3,140.666,High Memory,expression_indexes,Large
query_2,4,143.09,High Memory,expression_indexes,Large
query_2,5,166.879,High Memory,expression_indexes,Large
query_2,6,218.83,High Memory,expression_indexes,Large
query_2,7,218.544,High Memory,expression_indexes,Large
query_2,8,156.182,High Memory,expression_indexes,Large
query_2,9,183.874,High Memory,expression_indexes,Large
query_2,10,143.187,High Memory,expression_indexes,Large
query_2,11,131.383,High Memory,expression_indexes,Large
query_2,12,143.09,High Memory,expression_indexes,Large
query_2,13,156.235,High Memory,expression_indexes,Large
query_2,14,131.485,High Memory,expression_indexes,Large
query_2,15,145.28,High Memory,expression_indexes,Large
query_2,16,143.985,High Memory,expression_indexes,Large
query_2,17,156.151,High Memory,expression_indexes,Large
query_2,18,137.617,High Memory,expression_indexes,Large
query_2,19,214.289,High Memory,expression_indexes,Large
query_2,20,183.404,High Memory,expression_indexes,Large
query_2,21,137.793,High Memory,expression_indexes,Large
query_2,22,139.824,High Memory,expression_indexes,Large
query_2,23,129.298,High Memory,expression_indexes,Large
query_2,24,125.966,High Memory,expression_indexes,Large
query_2,25,130.27,High Memory,expression_indexes,Large
query_2,26,128.271,High Memory,expression_indexes,Large
query_2,27,127.182,High Memory,expression_indexes,Large
query_2,28,169.805,High Memory,expression_indexes,Large
query_2,29,142.992,High Memory,expression_indexes,Large
query_2,30,125.584,High Memory,expression_indexes,Large
query_3,1,154.646,High Memory,expression_indexes,Large
query_3,2,168.163,High Memory,expression_indexes,Large
query_3,3,186.895,High Memory,expression_indexes,Large
query_3,4,198.827,High Memory,expression_indexes,Large
query_3,5,192.428,High Memory,expression_indexes,Large
query_3,6,165.447,High Memory,expression_indexes,Large
query_3,7,166.307,High Memory,expression_indexes,Large
query_3,8,173.367,High Memory,expression_indexes,Large
query_3,9,174.897,High Memory,expression_indexes,Large
query_3,10,236.743,High Memory,expression_indexes,Large
query_3,11,158.786,High Memory,expression_indexes,Large
query_3,12,173.931,High Memory,expression_indexes,Large
query_3,13,196.981,High Memory,expression_indexes,Large
query_3,14,177.872,High Memory,expression_indexes,Large
query_3,15,160.363,High Memory,expression_indexes,Large
query_3,16,172.965,High Memory,expression_indexes,Large
query_3,17,153.391,High Memory,expression_indexes,Large
query_3,18,156.293,High Memory,expression_indexes,Large
query_3,19,159.408,High Memory,expression_indexes,Large
query_3,20,164.813,High Memory,expression_indexes,Large
query_3,21,188.89,High Memory,expression_indexes,Large
query_3,22,167.871,High Memory,expression_indexes,Large
query_3,23,194.294,High Memory,expression_indexes,Large
query_3,24,173.649,High Memory,expression_indexes,Large
query_3,25,232.486,High Memory,expression_indexes,Large
query_3,26,173.649,High Memory,expression_indexes,Large
query_3,27,243.351,High Memory,expression_indexes,Large
query_3,28,161.079,High Memory,expression_indexes,Large
query_3,29,221.675,High Memory,expression_indexes,Large
query_3,30,170.647,High Memory,expression_indexes,Large
query_4,1,1181.127,High Memory,expression_indexes,Large
query_4,2,1176.339,High Memory,expression_indexes,Large
query_4,3,1137.608,High Memory,expression_indexes,Large
query_4,4,1106.55,High Memory,expression_indexes,Large
query_4,5,1097.757,High Memory,expression_indexes,Large
query_4,6,1106.687,High Memory,expression_indexes,Large
query_4,7,1135.419,High Memory,expression_indexes,Large
query_4,8,1233.78,High Memory,expression_indexes,Large
query_4,9,1148.838,High Memory,expression_indexes,Large
query_4,10,1063.985,High Memory,expression_indexes,Large
query_4,11,1076.462,High Memory,expression_indexes,Large
query_4,12,1182.883,High Memory,expression_indexes,Large
query_4,13,1178.733,High Memory,expression_indexes,Large
query_4,14,1178.733,High Memory,expression_indexes,Large
query_4,15,1365.817,High Memory,expression_indexes,Large
query_4,16,1285.516,High Memory,expression_indexes,Large
query_4,17,1460.429,High Memory,expression_indexes,Large
query_4,18,1219.484,High Memory,expression_indexes,Large
query_4,19,1284.29,High Memory,expression_indexes,Large
query_4,20,1079.271,High Memory,expression_indexes,Large
query_4,21,1125.621,High Memory,expression_indexes,Large
query_4,22,1120.255,High Memory,expression_indexes,Large
query_4,23,1363.648,High Memory,expression_indexes,Large
query_4,24,1249.547,High Memory,expression_indexes,Large
query_4,25,1086.703,High Memory,expression_indexes,Large
query_4,26,1112.325,High Memory,expression_indexes,Large
query_4,27,1190.251,High Memory,expression_indexes,Large
query_4,28,1162.35,High Memory,expression_indexes,Large
query_4,29,1231.34,High Memory,expression_indexes,Large
query_4,30,1264.561,High Memory,expression_indexes,Large
query_5,1,1314.543,High Memory,expression_indexes,Large
query_5,2,1314.543,High Memory,expression_indexes,Large
query_5,3,1261.429,High Memory,expression_indexes,Large
query_5,4,1372.885,High Memory,expression_indexes,Large
query_5,5,1369.38,High Memory,expression_indexes,Large
query_5,6,1260.949,High Memory,expression_indexes,Large
query_5,7,1261.724,High Memory,expression_indexes,Large
query_5,8,1154.822,High Memory,expression_indexes,Large
query_5,9,1180.531,High Memory,expression_indexes,Large
query_5,10,1206.999,High Memory,expression_indexes,Large
query_5,11,1213.564,High Memory,expression_indexes,Large
query_5,12,1473.01,High Memory,expression_indexes,Large
query_5,13,1646.809,High Memory,expression_indexes,Large
query_5,14,1491.823,High Memory,expression_indexes,Large
query_5,15,1543.411,High Memory,expression_indexes,Large
query_5,16,1453.924,High Memory,expression_indexes,Large
query_5,17,1308.525,High Memory,expression_indexes,Large
query_5,18,1316.356,High Memory,expression_indexes,Large
query_5,19,1237.725,High Memory,expression_indexes,Large
query_5,20,1364.142,High Memory,expression_indexes,Large
query_5,21,1270.753,High Memory,expression_indexes,Large
query_5,22,1289.809,High Memory,expression_indexes,Large
query_5,23,1352.79,High Memory,expression_indexes,Large
query_5,24,1393.827,High Memory,expression_indexes,Large
query_5,25,1312.73,High Memory,expression_indexes,Large
query_5,26,1177.97,High Memory,expression_indexes,Large
query_5,27,1341.788,High Memory,expression_indexes,Large
query_5,28,1182.967,High Memory,expression_indexes,Large
query_5,29,1274.94,High Memory,expression_indexes,Large
query_5,30,1357.507,High Memory,expression_indexes,Large
query_6,1,1062.347,High Memory,expression_indexes,Large
query_6,2,1164.67,High Memory,expression_indexes,Large
query_6,3,1252.224,High Memory,expression_indexes,Large
query_6,4,1143.274,High Memory,expression_indexes,Large
query_6,5,1014.142,High Memory,expression_indexes,Large
query_6,6,1204.394,High Memory,expression_indexes,Large
query_6,7,1202.165,High Memory,expression_indexes,Large
query_6,8,969.683,High Memory,expression_indexes,Large
query_6,9,918.202,High Memory,expression_indexes,Large
query_6,10,1065.845,High Memory,expression_indexes,Large
query_6,11,910.552,High Memory,expression_indexes,Large
query_6,12,1065.735,High Memory,expression_indexes,Large
query_6,13,1215.976,High Memory,expression_indexes,Large
query_6,14,1082.803,High Memory,expression_indexes,Large
query_6,15,1000.367,High Memory,expression_indexes,Large
query_6,16,987.557,High Memory,expression_indexes,Large
query_6,17,1025.58,High Memory,expression_indexes,Large
query_6,18,1119.294,High Memory,expression_indexes,Large
query_6,19,1096.167,High Memory,expression_indexes,Large
query_6,20,1078.385,High Memory,expression_indexes,Large
query_6,21,1058.958,High Memory,expression_indexes,Large
query_6,22,990.984,High Memory,expression_indexes,Large
query_6,23,969.49,High Memory,expression_indexes,Large
query_6,24,956.444,High Memory,expression_indexes,Large
query_6,25,1091.04,High Memory,expression_indexes,Large
query_6,26,1221.657,High Memory,expression_indexes,Large
query_6,27,1021.816,High Memory,expression_indexes,Large
query_6,28,964.753,High Memory,expression_indexes,Large
query_6,29,943.08,High Memory,expression_indexes,Large
query_6,30,1062.347,High Memory,expression_indexes,Large
query_7,1,682.227,High Memory,expression_indexes,Large
query_7,2,671.595,High Memory,expression_indexes,Large
query_7,3,818.267,High Memory,expression_indexes,Large
query_7,4,784.279,High Memory,expression_indexes,Large
query_7,5,826.763,High Memory,expression_indexes,Large
query_7,6,788.642,High Memory,expression_indexes,Large
query_7,7,800.927,High Memory,expression_indexes,Large
query_7,8,854.734,High Memory,expression_indexes,Large
query_7,9,733.185,High Memory,expression_indexes,Large
query_7,10,801.323,High Memory,expression_indexes,Large
query_7,11,682.307,High Memory,expression_indexes,Large
query_7,12,757.278,High Memory,expression_indexes,Large
query_7,13,910.924,High Memory,expression_indexes,Large
query_7,14,870.13,High Memory,expression_indexes,Large
query_7,15,959.092,High Memory,expression_indexes,Large
query_7,16,854.288,High Memory,expression_indexes,Large
query_7,17,732.705,High Memory,expression_indexes,Large
query_7,18,866.569,High Memory,expression_indexes,Large
query_7,19,772.585,High Memory,expression_indexes,Large
query_7,20,756.818,High Memory,expression_indexes,Large
query_7,21,707.962,High Memory,expression_indexes,Large
query_7,22,776.536,High Memory,expression_indexes,Large
query_7,23,919.81,High Memory,expression_indexes,Large
query_7,24,823.178,High Memory,expression_indexes,Large
query_7,25,796.038,High Memory,expression_indexes,Large
query_7,26,801.718,High Memory,expression_indexes,Large
query_7,27,910.136,High Memory,expression_indexes,Large
query_7,28,801.323,High Memory,expression_indexes,Large
query_7,29,829.496,High Memory,expression_indexes,Large
query_7,30,840.415,High Memory,expression_indexes,Large
query_1,1,3077.969,High Memory,covering_indexes,Large
query_1,2,2968.816,High Memory,covering_indexes,Large
query_1,3,3434.754,High Memory,covering_indexes,Large
query_1,4,3545.885,High Memory,covering_indexes,Large
query_1,5,3034.287,High Memory,covering_indexes,Large
query_1,6,3010.241,High Memory,covering_indexes,Large
query_1,7,3213.696,High Memory,covering_indexes,Large
query_1,8,3017.339,High Memory,covering_indexes,Large
query_1,9,3127.16,High Memory,covering_indexes,Large
query_1,10,3033.589,High Memory,covering_indexes,Large
query_1,11,3081.172,High Memory,covering_indexes,Large
query_1,12,3253.412,High Memory,covering_indexes,Large
query_1,13,3330.119,High Memory,covering_indexes,Large
query_1,14,3031.763,High Memory,covering_indexes,Large
query_1,15,2769.972,High Memory,covering_indexes,Large
query_1,16,3136.683,High Memory,covering_indexes,Large
query_1,17,2726.794,High Memory,covering_indexes,Large
query_1,18,2912.416,High Memory,covering_indexes,Large
query_1,19,2681.827,High Memory,covering_indexes,Large
query_1,20,2996.155,High Memory,covering_indexes,Large
query_1,21,2589.316,High Memory,covering_indexes,Large
query_1,22,2880.986,High Memory,covering_indexes,Large
query_1,23,3561.808,High Memory,covering_indexes,Large
query_1,24,3003.142,High Memory,covering_indexes,Large
query_1,25,2818.866,High Memory,covering_indexes,Large
query_1,26,2638.062,High Memory,covering_indexes,Large
query_1,27,2822.623,High Memory,covering_indexes,Large
query_1,28,3010.241,High Memory,covering_indexes,Large
query_1,29,2952.409,High Memory,covering_indexes,Large
query_1,30,2659.33,High Memory,covering_indexes,Large
query_2,1,152.953,High Memory,covering_indexes,Large
query_2,2,137.172,High Memory,covering_indexes,Large
